date,y,cluster,distance
2009-07-08,7.35691824235602,2,0.12308632528023226
2009-07-09,7.50714107972761,2,0.02713651209141658
2009-07-10,7.37525577800975,2,0.1047487896264672
2009-07-11,7.19668657083435,2,0.2833179968018989
2009-07-12,7.22329567956231,2,0.25670888807391773
2009-07-13,7.35244110024358,2,0.12756346739267643
2009-07-14,7.31721240835984,2,0.16279215927642673
2009-07-15,7.44424864949671,2,0.035755918139526326
2009-07-16,7.35564110297425,2,0.12436346466200787
2009-07-17,7.32448997934853,2,0.15551458828769602
2009-07-18,7.21450441415114,2,0.26550015348511946
2009-07-19,7.2841348061952,2,0.1958697614410307
2009-07-20,7.54009032014532,2,0.060085752509076426
2009-07-21,7.47477218239787,2,0.005232385238339734
2009-07-22,7.82923253754359,2,0.34922796990733823
2009-07-23,7.68109900153636,2,0.20109443390009893
2009-07-24,7.72973533138505,2,0.24973076374882303
2009-07-25,7.3031700512368,2,0.17683451639942926
2009-07-26,7.28207365809346,2,0.19793090954278467
2009-07-27,7.48549160803075,2,0.005487040395022051
2009-07-28,7.61874237767041,2,0.13873781003417654
2009-07-29,7.69393732550927,2,0.21393275787304036
2009-07-30,7.53955882930103,2,0.05955426166473743
2009-07-31,7.43838353004431,2,0.04162103759202457
2009-08-01,7.27378631784489,2,0.2062182497913577
2009-08-02,7.35564110297425,2,0.12436346466200787
2009-08-03,7.65822752616135,2,0.1782229585251169
2009-08-04,7.84345640437612,2,0.3634518367398824
2009-08-05,8.36846113761584,1,0.08699167825203971
2009-08-06,8.1721644521119,1,0.283288363755997
2009-08-07,7.81156848934518,2,0.33156392170892973
2009-08-08,7.57507169950756,2,0.09506713187128793
2009-08-09,7.6586995582683,2,0.1786949906320766
2009-08-10,7.86633892304654,2,0.38633435541029204
2009-08-11,7.78113850984502,2,0.3011339422087764
2009-08-12,7.75491027202143,2,0.2749057043851798
2009-08-13,7.70885960104718,2,0.2288550334109404
2009-08-14,8.20712916807133,1,0.2483236477965927
2009-08-15,7.71154897962915,2,0.2315444119929086
2009-08-16,7.73455884435476,2,0.25455427671851016
2009-08-17,7.96762673933382,2,0.4876221716975741
2009-08-18,8.40380050406115,1,0.05165231180677021
2009-08-19,8.29279885820037,1,0.1626539576675123
2009-08-20,7.98548435673382,1,0.4699684591341089
2009-08-21,8.67180090964268,1,0.2163480937747798
2009-08-22,7.78239033558746,2,0.3023857679512134
2009-08-23,7.78696700261487,2,0.30696243497862846
2009-08-24,7.94661756324447,2,0.466612995608226
2009-08-25,8.17357548663415,1,0.2818773292337423
2009-08-26,7.80954132465341,2,0.32953675701717794
2009-08-27,7.80302664363222,2,0.32302207599598964
2009-08-28,8.05134093329298,1,0.40411188257494624
2009-08-29,7.97315543344413,1,0.4822973824237941
2009-08-30,7.86901937649902,2,0.3890148088627733
2009-08-31,8.16251625014018,1,0.2929365657277504
2009-09-01,8.04012466444838,1,0.4153281514195418
2009-09-02,7.96346006663897,2,0.4834554990027304
2009-09-03,7.83834331555712,2,0.3583387479208701
2009-09-04,7.91315518592807,2,0.4331506182918336
2009-09-05,7.95331834656043,2,0.4733137789241885
2009-09-06,8.07620452723903,1,0.3792482886289007
2009-09-07,7.98241634682773,1,0.47303646904017954
2009-09-08,8.1285852003745,1,0.326867615493393
2009-09-09,7.95472333449791,2,0.4747187668616701
2009-09-10,8.1101268019411,1,0.34532601392679374
2009-09-11,8.21365270303,1,0.241800112837919
2009-09-12,8.04686951095958,1,0.40858330490833983
2009-09-13,8.9242570208881,1,0.46880420502020065
2009-09-14,8.61721950548336,1,0.16176668961546925
2009-09-15,8.51959031601596,1,0.06413750014797366
2009-09-16,8.01433573729942,1,0.441117078568483
2009-09-17,8.05769419481559,1,0.39775862105233406
2009-09-18,8.10440130792161,1,0.3510515079463023
2009-09-19,7.99395754757357,1,0.46149526829435683
2009-09-20,8.43185314424922,1,0.02359967161882693
2009-09-21,9.73820008829795,0,0.10068265289533299
2009-09-22,10.1799822793473,0,0.34109953815394356
2009-09-24,8.36194190614495,1,0.09351090972297006
2009-09-28,9.94884325425692,0,0.10996051306358312
2009-09-29,8.75904072752422,1,0.3035879116563136
2009-09-30,8.25166392360559,1,0.20378889226235863
2009-10-01,8.07868822922987,1,0.37676458663805934
2009-10-02,8.17357548663415,1,0.2818773292337423
2009-10-03,7.88908440703551,2,0.4090798393992677
2009-10-05,9.40656483393913,0,0.4323179072542158
2009-10-07,8.48735234940522,1,0.03189953353717059
2009-10-08,8.43141741439483,1,0.024035401473169366
2009-10-09,8.2776661608515,1,0.17778665501644733
2009-10-10,8.31213510764841,1,0.14331770821950612
2009-10-11,8.79011689289247,1,0.33466407702457385
2009-10-12,10.2800386504796,0,0.44115590928625154
2009-10-13,9.07577987858049,1,0.6203270627125932
2009-10-17,8.69918135930895,1,0.2437285434410826
2009-10-19,8.86149186428691,1,0.40603904841901023
2009-10-20,8.54441917766983,1,0.08896636180191476
2009-10-21,8.44762872803033,1,0.0078240878374594
2009-10-22,8.25270667656764,1,0.2027461393003132
2009-10-23,8.10982627601848,1,0.34562653984943137
2009-10-24,8.13681086367554,1,0.3186419521923517
2009-10-25,8.7268056084461,1,0.2713527925781956
2009-10-26,9.38269576445829,0,0.4561869767350522
2009-10-27,8.57828829077605,1,0.12283547490819402
2009-10-28,8.23880116587155,1,0.21665164999636025
2009-10-29,8.12237124340655,1,0.33308157246137216
2009-10-30,8.05515773181968,1,0.40029508404823316
2009-10-31,7.83241092718792,2,0.35240635955167926
2009-11-01,8.89754559870933,1,0.44209278284142495
2009-11-02,8.72566970568704,1,0.27021688981916
2009-11-03,8.56407677731509,1,0.10862396144719867
2009-11-04,8.2190566610606,1,0.23639615480729134
2009-11-05,8.14757773620177,1,0.3078750796661482
2009-11-06,8.0013550258267,1,0.454097790041226
2009-11-07,7.78945456608667,2,0.3094499984504212
2009-11-08,8.81195017753998,1,0.3564973616720576
2009-11-09,9.00220857828241,1,0.5467557624145127
2009-11-10,8.59304250369967,1,0.1375896878317563
2009-11-11,8.28197705886776,1,0.17347575700016263
2009-11-12,8.46505743699571,1,0.009604621127831838
2009-11-13,8.49474306257865,1,0.03929024671074712
2009-11-14,8.40514368760761,1,0.05030912826046056
2009-11-18,8.73182058296211,1,0.2763677670942314
2009-11-19,8.52892411429194,1,0.07347129842400936
2009-11-20,8.50512061018197,1,0.04966779431414419
2009-11-21,8.27639470486331,1,0.17905811100463553
2009-11-24,8.58597270681106,1,0.13051989094314387
2009-11-25,8.31556648356428,1,0.13988633230360534
2009-11-26,8.66112036022288,1,0.2056675443549935
2009-11-27,8.92572027356022,1,0.47026745769233136
2009-11-28,8.44139147799996,1,0.01406133786784237
2009-11-29,9.2277872855799,0,0.6110954556134526
2009-11-30,9.26473385580652,0,0.574148885386819
2009-12-01,9.27491014262548,0,0.5639725985678442
2009-12-02,8.39298958795693,1,0.06246322791109066
2009-12-03,8.58522560180806,1,0.12977278594019803
2009-12-04,8.42376124662369,1,0.03169156924427246
2009-12-05,8.33782726244791,1,0.11762555342007947
2009-12-06,9.05975001334368,1,0.6042971974757623
2009-12-07,9.29825967001407,0,0.5406230711792771
2009-12-08,8.76186337327473,1,0.3064105574068147
2009-12-09,8.50754681436443,1,0.052093998496543725
2009-12-10,8.39931015075952,1,0.056142665108469735
2009-12-11,8.52357279838028,1,0.06811998251227953
2009-12-12,8.37953902611744,1,0.07591378975046258
2009-12-14,9.76198159024195,0,0.07690115095128876
2009-12-15,8.92956770782534,1,0.47411489195742146
2009-12-16,8.53070154144103,1,0.07524872557320965
2009-12-17,8.58709231879591,1,0.13163950292798657
2009-12-18,9.79784922051313,0,0.04103352068030057
2009-12-19,8.66475075577385,1,0.20929793990596135
2009-12-22,9.33052053223229,0,0.5083622089610516
2009-12-23,8.68457030082437,1,0.22911748495645998
2009-12-24,8.50248556254396,1,0.04703274667617668
2009-12-25,8.28878581042693,1,0.1666670054409864
2009-12-26,8.29804166137157,1,0.1574111544962848
2009-12-28,9.54795481317617,0,0.29092792801715966
2009-12-29,9.01724094201035,1,0.5617881261424644
2009-12-30,8.78492762605832,1,0.3294748101904109
2009-12-31,8.38662882139512,1,0.06882399447286322
2010-01-01,8.33447155460094,1,0.12098126126704907
2010-01-02,8.53601494565683,1,0.08056212978889869
2010-01-03,8.70863965598719,1,0.2531868401192804
2010-01-04,8.73004395324502,1,0.27459113737709095
2010-01-05,8.37562962709445,1,0.07982318877340709
2010-01-06,8.31898612539206,1,0.13646669047588134
2010-01-07,8.46442512587758,1,0.008972310010157096
2010-01-08,8.5972974356579,1,0.1418446197900339
2010-01-09,8.92279162396964,1,0.46733880810174333
2010-01-10,9.49167735686812,0,0.3472053843252022
2010-01-11,9.21014035197352,0,0.6287423892198125
2010-01-12,8.67795057029435,1,0.22249775442643496
2010-01-13,8.60226936377136,1,0.14681654790346269
2010-01-14,8.61450137388324,1,0.15904855801531878
2010-01-15,8.65886634973238,1,0.20341353386447808
2010-01-16,8.77940359789435,1,0.32395078202642774
2010-01-18,9.75324588920559,0,0.0856368519876913
2010-01-19,9.22513045744882,0,0.6137522837445235
2010-01-20,9.0177260256968,1,0.562273209828913
2010-01-21,8.93695560422523,1,0.48150278835734134
2010-01-22,9.00932517273497,1,0.5538723568670699
2010-01-26,10.2642341958449,0,0.42535145465154583
2010-01-27,9.69443180053954,0,0.14445094065373829
2010-01-28,9.44041981429151,0,0.3984629269018379
2010-01-29,9.35374783527091,0,0.4851349059224184
2010-01-30,9.22847494217167,0,0.6104077990216853
2010-01-31,9.30392178559771,0,0.5349609555956335
2010-02-01,10.2401740519157,0,0.40129131072235563
2010-02-02,9.91595945403145,0,0.07707671283812098
2010-02-03,10.1115174660403,0,0.2726347248469425
2010-02-04,9.85859478364539,0,0.01971204245219515
2010-02-05,10.1190020766858,0,0.280119335492464
2010-02-06,10.0005688901867,0,0.16168614899331285
2010-02-09,10.4633318857817,0,0.6244491445883423
2010-02-10,9.65406419220144,0,0.18481854899189132
2010-02-12,8.79573360595074,1,0.34028079008282786
2010-02-13,8.44848599340645,1,0.006966822461534175
2010-02-14,8.2666784433059,1,0.1887743725620113
2010-02-15,8.21851757748959,1,0.23693523837829245
2010-02-16,8.24249315318763,1,0.2129596626802912
2010-02-17,8.00803284696931,1,0.44741996889860913
2010-02-18,8.0452677166078,1,0.4101850992601095
2010-02-19,7.9287663216267,2,0.4487617539904465
2010-02-20,7.74500280351584,2,0.26499823587959265
2010-02-21,7.86633892304654,2,0.38633435541029204
2010-02-22,7.94165125293056,2,0.4616466852943106
2010-02-24,8.31041499418829,1,0.14503782167958487
2010-02-25,7.82803803212583,2,0.3480334644895945
2010-02-26,7.87359778968554,2,0.3935932220492898
2010-02-27,7.75705114203201,2,0.27704657439575303
2010-02-28,7.72621265050753,2,0.2462080828712799
2010-03-01,7.77527584648686,2,0.2952712788506176
2010-03-02,7.79523492900217,2,0.3152303613659165
2010-03-03,7.74975340627444,2,0.2697488386381902
2010-03-04,8.06808962627824,1,0.3873631895896477
2010-03-05,8.72583205652757,1,0.27037924065967633
2010-03-06,7.65444322647011,2,0.17443865883387008
2010-03-07,7.60339933974067,2,0.12339477210444678
2010-03-08,7.75319426988434,2,0.27318970224809225
2010-03-09,7.77022320415879,2,0.29021863652254465
2010-03-10,7.63143166457691,2,0.15142709694067885
2010-03-11,7.54380286750151,2,0.0637982998652484
2010-03-12,7.60439634879634,2,0.12439178116007964
2010-03-13,7.58426481838906,2,0.10426025075280272
2010-03-14,7.5109777520141,2,0.030973184377916574
2010-03-15,7.67461749736436,2,0.19461292972812072
2010-03-16,7.71289096149013,2,0.23288639385386584
2010-03-17,7.70165236264223,2,0.22164779500598472
2010-03-18,7.63819824428578,2,0.15819367664950715
2010-03-19,7.56268124672188,2,0.0826766790856197
2010-03-20,7.40367029001237,2,0.07633427762393759
2010-03-21,7.46622755621548,2,0.013777011420688878
2010-03-22,7.61233683716775,2,0.13233226953151145
2010-03-23,7.80180040190897,2,0.32179583427273595
2010-03-24,8.02878116248715,1,0.4266716533807757
2010-03-25,7.73017479524622,2,0.2501702276099847
2010-03-26,7.63964228785801,2,0.15963772022176692
2010-03-27,7.56320059235807,2,0.0831960247217807
2010-03-28,7.48661331313996,2,0.006608745503230817
2010-03-29,7.5076900778199,2,0.027685510183684238
2010-03-30,7.65396918047877,2,0.17396461284252884
2010-03-31,7.61283103040736,2,0.13282646277112217
2010-04-01,7.45414107814668,2,0.02586348948960238
2010-04-02,7.36707705988101,2,0.11292750775523906
2010-04-03,7.45298232946546,2,0.027022238170637106
2010-04-04,7.47873482556787,2,0.0012697420692626415
2010-04-05,7.98514393119862,1,0.47030888466929394
2010-04-06,7.82164312623998,2,0.341638558603727
2010-04-07,7.66058546170326,2,0.18058089406703964
2010-04-08,7.5595594960077,2,0.07955492837147546
2010-04-09,7.57660976697304,2,0.09660519933679305
2010-04-10,7.4500795698075,2,0.029924997828651576
2010-04-11,7.49886973397693,2,0.018865166340515833
2010-04-12,7.51588908521513,2,0.03588451757881038
2010-04-13,7.60837447438078,2,0.128369906744543
2010-04-14,7.58629630715272,2,0.10629173951650607
2010-04-15,7.68063742756094,2,0.20063285992468527
2010-04-16,7.7848892956551,2,0.3048847280188607
2010-04-17,7.5522372875608,2,0.07223271992455627
2010-04-18,7.59890045687141,2,0.11889588923513812
2010-04-19,7.64826303090192,2,0.16825846326565214
2010-04-20,7.66996199547358,2,0.18995742783734554
2010-04-21,7.85554467791566,2,0.3755401102794129
2010-04-22,8.09651291750159,1,0.358939898366327
2010-04-23,8.92105701815743,1,0.4656042022895267
2010-04-24,8.3986348552921,1,0.056817960575817596
2010-04-25,7.98820359702258,1,0.4672492188453368
2010-04-26,8.00269416228394,1,0.4527586535839685
2010-04-27,8.07309119969315,1,0.3823616161747745
2010-04-28,7.98309894071089,1,0.47235387515701144
2010-04-29,7.84619881549743,2,0.3661942478611834
2010-04-30,7.78655180642871,2,0.30654723879246215
2010-05-01,7.44483327389219,2,0.03517129374400239
2010-05-02,7.5422134631934,2,0.062208895557227355
2010-05-03,7.6425241342329,2,0.1625195665966363
2010-05-04,7.6511201757027,2,0.17111560806644735
2010-05-05,7.51152464839087,2,0.03152008075460041
2010-05-06,7.67693714581808,2,0.19693257818183352
2010-05-07,7.9912539298402,1,0.46419888602772497
2010-05-08,7.44190672805162,2,0.03809783958470813
2010-05-09,7.38398945797851,2,0.09601510965769841
2010-05-10,7.60589000105312,2,0.12588543341686273
2010-05-11,7.58680353516258,2,0.10679896752634777
2010-05-12,7.62119516280984,2,0.1411905951736108
2010-05-13,7.29573507274928,2,0.18426949488694574
2010-05-14,7.48885295573346,2,0.00884838809671968
2010-05-15,7.27309259599952,2,0.206911971636705
2010-05-16,7.34665516317654,2,0.13334940445972454
2010-05-17,7.47363710849621,2,0.006367459139978884
2010-05-18,7.35564110297425,2,0.12436346466200787
2010-05-19,7.2283884515736,2,0.25161611606263606
2010-05-20,7.39694860262101,2,0.08305596501522602
2010-05-21,7.47533923656674,2,0.004665331069544076
2010-05-22,7.40974195408092,2,0.07026261355534562
2010-05-23,7.34601020991329,2,0.13399435772294147
2010-05-24,7.4079243225596,2,0.07208024507660657
2010-05-25,7.38398945797851,2,0.09601510965769841
2010-05-26,7.38087903556412,2,0.09912553207212513
2010-05-27,7.20637729147225,2,0.27362727616398613
2010-05-28,7.09340462586877,2,0.3865999417674671
2010-05-29,7.10987946307227,2,0.3701251045639675
2010-05-30,7.05531284333975,2,0.4246917242964832
2010-05-31,7.11639414409346,2,0.3636104235427793
2010-06-01,7.19218205871325,2,0.2878225089229787
2010-06-02,7.24921505711439,2,0.23078951052186913
2010-06-03,7.41938058291869,2,0.06062398471756901
2010-06-04,7.56216163122565,2,0.08215706358935355
2010-06-05,7.43307534889858,2,0.04692921873766064
2010-06-06,7.28550654852279,2,0.19449801911346354
2010-06-07,7.9355873855892,2,0.45558281795294764
2010-06-08,9.01954299670119,1,0.5640901808332806
2010-06-09,7.22548147278229,2,0.2545230948539467
2010-06-10,7.02731451403978,2,0.45269005359647085
2010-06-17,7.21964204013074,2,0.2603625275055144
2010-06-18,7.38832785957711,2,0.0916767080591441
2010-06-19,7.13886699994552,2,0.34113756769071824
2010-06-20,7.04315991598834,2,0.4368446516479079
2010-06-21,7.20637729147225,2,0.27362727616398613
2010-06-22,7.02997291170639,2,0.45003165592985445
2010-06-23,7.00760061395185,2,0.472403953684395
2010-06-24,6.91869521902047,2,0.5613093486157714
2010-06-25,6.88448665204278,2,0.5955179155934641
2010-06-29,7.20637729147225,2,0.27362727616398613
2010-06-30,7.13727843726039,2,0.3427261303758531
2010-07-01,7.05444965813294,2,0.4255549095033087
2010-07-02,7.11232744471091,2,0.36767712292533344
2010-07-03,6.92657703322272,2,0.5534275344135313
2010-07-06,7.35500192110526,2,0.12500264653096613
2010-07-11,7.13169851046691,2,0.3483060571693334
2010-07-12,7.07749805356923,2,0.4025065140670241
2010-07-13,7.24208235925696,2,0.23792220837927752
2010-07-14,7.24708058458576,2,0.23292398305050366
2010-07-15,7.646353722446,2,0.16634915480975396
2010-07-16,7.45645455517621,2,0.023550012459901265
2010-07-17,7.30988148582479,2,0.17012308181143437
2010-07-18,7.23777819192344,2,0.24222637571280364
2010-07-19,7.27517231945277,2,0.20483224818349247
2010-07-20,7.46908388492123,2,0.010920682715093246
2010-07-21,7.45066079621154,2,0.029343771424780975
2010-07-22,8.12740456269308,1,0.3280482531748282
2010-07-23,7.77485576666552,2,0.29485119902928975
2010-07-24,7.52131798019924,2,0.0413134125630458
2010-07-25,7.54960916515453,2,0.06960459751832321
2010-07-26,7.94979721616185,2,0.4697926485256095
2010-07-27,7.79770203551669,2,0.3176974678804485
2010-07-28,7.79975331828725,2,0.31974875065099184
2010-07-29,7.9002660367677,2,0.4202614691314594
2010-07-30,7.85825418218603,2,0.3782496145497944
2010-07-31,7.94165125293056,2,0.4616466852943106
2010-08-01,7.67136092319064,2,0.19135635555440167
2010-08-02,8.13534694890671,1,0.32010586696118526
2010-08-03,8.68777949199177,1,0.23232667612387564
2010-08-04,8.45318786144033,1,0.002264954425679089
2010-08-05,8.06463647577422,1,0.3908163400936736
2010-08-06,8.00936307663004,1,0.44608973923788164
2010-08-07,7.87739718635329,2,0.3973926187170437
2010-08-08,7.85515700588134,2,0.375152438245096
2010-08-09,8.14089846060785,1,0.3145543552600357
2010-08-10,7.92117272158701,2,0.44116815395077075
2010-08-11,7.9707403900071,1,0.48471242586079616
2010-08-12,7.96519829061218,2,0.4851937229759318
2010-08-13,8.13476078241865,1,0.32069203344923847
2010-08-14,7.79852305362521,2,0.3185184859889643
2010-08-15,8.30770596654951,1,0.1477468493184487
2010-08-16,8.28071107566285,1,0.17474174020503994
2010-08-17,8.74448811385292,1,0.28903529798499894
2010-08-18,8.59137258959049,1,0.13591977372259847
2010-08-19,8.44052810648075,1,0.01492470938697194
2010-08-20,8.50976567558744,1,0.05431285971956575
2010-08-21,8.35514473946184,1,0.10030807640608655
2010-08-22,8.28096440055337,1,0.17448841531454473
2010-08-23,8.44052810648075,1,0.01492470938697194
2010-08-24,8.31385226739821,1,0.1416005484696403
2010-08-25,8.08085641964099,1,0.3745963962269277
2010-08-26,8.18590748148232,1,0.2695453343856006
2010-08-27,8.85680335672838,1,0.40135054086049265
2010-08-28,8.07309119969315,1,0.3823616161747745
2010-08-29,8.14148104145742,1,0.3139717744105113
2010-08-30,8.18785544369562,1,0.2675973721722961
2010-08-31,8.11522197256233,1,0.3402308433055887
2010-09-01,8.15908865466791,1,0.29636416120000114
2010-09-02,8.20439841814938,1,0.2510543977185353
2010-09-03,8.28500889544988,1,0.17044392041800682
2010-09-04,8.08271113423758,1,0.3727416816303522
2010-09-05,8.24564690087386,1,0.20980591499405488
2010-09-06,8.2220164372022,1,0.2334363786657088
2010-09-07,8.45126704130007,1,0.00418577456677381
2010-09-08,8.5519810169019,1,0.0965282010340306
2010-09-09,8.62515033292133,1,0.16969751705341363
2010-09-11,8.33997857199043,1,0.11547424387742282
2010-09-12,9.86620096775011,0,0.02731822655669071
2010-09-13,9.27077674078001,0,0.5681060004133415
2010-09-14,8.77183540978982,1,0.3163825939219215
2010-09-15,8.49474306257865,1,0.03929024671074712
2010-09-16,8.61631428228404,1,0.1608614664161013
2010-09-17,8.94780609305705,1,0.49235327718913696
2010-09-18,9.07577987858049,1,0.6203270627125932
2010-09-19,9.50046944807102,0,0.33841329312230745
2010-09-21,9.29550838434606,0,0.5433743568472732
2010-09-22,8.61721950548336,1,0.16176668961546925
2010-09-23,8.47699600166482,1,0.021543185797097648
2010-09-24,8.32772616646141,1,0.12772664940651174
2010-09-25,8.30375241556341,1,0.151700400304508
2010-09-26,9.330431852234,0,0.5084508889593248
2010-09-27,9.41613428495528,0,0.4227484562380456
2010-09-28,8.92292493064183,1,0.46747211477393397
2010-09-29,8.44591198941127,1,0.009540826456786887
2010-09-30,8.31115254800169,1,0.14430026786623967
2010-10-01,8.27052509505507,1,0.18492772081282838
2010-10-02,8.20166019080868,1,0.25379262505922423
2010-10-03,9.00981411052738,1,0.554361294659484
2010-10-04,9.30909914399945,0,0.5297835971939067
2010-10-06,8.44741429680832,1,0.00803851906017028
2010-10-07,8.25426877009018,1,0.20118404577776092
2010-10-08,8.32482129876878,1,0.13063151709912402
2010-10-09,8.10288913464087,1,0.3525636812270368
2010-10-11,8.85109068766498,1,0.3956378717970745
2010-10-12,9.54057893384188,0,0.29830380735146556
2010-10-13,8.49043845410742,1,0.03498563823962844
2010-10-14,8.56464913257253,1,0.10919631670461159
2010-10-15,8.352318548226,1,0.10313426764187486
2010-10-16,8.10440130792161,1,0.3510515079463023
2010-10-18,10.0752957033132,0,0.23641296211985727
2010-10-19,8.71800933084636,1,0.26255651497845545
2010-10-20,8.34474275441755,1,0.1107100614503947
2010-10-21,8.2630748358026,1,0.19237798006533668
2010-10-22,8.25608813381491,1,0.1993646820530228
2010-10-23,8.00869818298853,1,0.44675463287939327
2010-10-24,8.52971447196991,1,0.07426165610203116
2010-10-25,8.861350110796,1,0.4058972949281018
2010-10-26,9.78914235075127,0,0.04974039044189414
2010-10-27,8.50025047068593,1,0.044797654817958055
2010-10-28,8.40559101483493,1,0.049861801032977514
2010-10-29,8.9441588309704,1,0.48870601510248857
2010-10-30,8.866581653304,1,0.4111288374361022
2010-10-31,9.01456876745782,1,0.5591159515899328
2010-11-02,10.2465097200211,0,0.4076269788277374
2010-11-03,8.58969988220299,1,0.1342470663350665
2010-11-04,8.65067458279072,1,0.19522176692283852
2010-11-05,8.78124833323686,1,0.3257955173689592
2010-11-06,8.33302993974291,1,0.12242287612496956
2010-11-07,9.06762406977459,1,0.6121712539066894
2010-11-08,9.52332462729018,0,0.3155581139031475
2010-11-09,8.70996000607173,1,0.2545071902038353
2010-11-10,8.37101068123816,1,0.08444213462977673
2010-11-11,8.37770121259764,1,0.07775160327033143
2010-11-12,8.40043463080604,1,0.05501818506206971
2010-11-13,8.18283871076603,1,0.2726141051018737
2010-11-14,8.8750074860484,1,0.4195546701805007
2010-11-15,9.21034037197618,0,0.6285423692171561
2010-11-16,8.71456755083648,1,0.25911473496855697
2010-11-17,8.31752199628717,1,0.13793081958072748
2010-11-18,8.55929436743487,1,0.1038415515669807
2010-11-19,8.60465446718623,1,0.14920165131832142
2010-11-20,8.73375513136489,1,0.2783023154969907
2010-11-21,9.54057893384188,0,0.29830380735146556
2010-11-22,10.1616893196654,0,0.3228065784720517
2010-11-23,8.8167050156216,1,0.361252199753679
2010-11-24,8.31409733540581,1,0.14135548046205645
2010-11-25,8.7106195279423,1,0.25516671207438
2010-11-26,8.74369111054302,1,0.2882382946751104
2010-11-27,8.39231000926955,1,0.06314280659832854
2010-11-28,9.23073106162392,0,0.6081516795694075
2010-11-29,10.2561143136283,0,0.417231572434948
2010-11-30,8.9138193508572,1,0.4583665349892922
2010-12-01,8.65032450401942,1,0.1948716881514861
2010-12-02,8.39004140575575,1,0.06541141011218468
2010-12-03,8.3091845276863,1,0.14626828818165447
2010-12-04,8.22228507387272,1,0.23316774199521564
2010-12-05,9.28238192484115,0,0.5565008163521883
2010-12-06,9.92260366972836,0,0.08372092853493064
2010-12-08,8.74830491237962,1,0.29285209651174404
2010-12-09,8.81507308884446,1,0.3596202729765787
2010-12-10,9.76330552193627,0,0.07557721925711353
2010-12-11,8.56883642456808,1,0.11338360870018356
2010-12-12,8.92611897115338,1,0.47066615528549505
2010-12-14,9.7195647143752,0,0.11931802681812724
2010-12-15,8.78124833323686,1,0.3257955173689592
2010-12-16,8.48838210956212,1,0.032929293694341596
2010-12-17,8.53640741034004,1,0.08095459447219346
2010-12-18,8.14409846333852,1,0.3113543525293923
2010-12-21,9.68421151274841,0,0.1546712284449444
2010-12-22,8.80011394676631,1,0.34466113089839984
2010-12-23,8.54752839121231,1,0.09207557534438518
2010-12-24,8.3221510702129,1,0.13330174565502403
2010-12-25,8.09529377684465,1,0.3601590390232385
2010-12-26,8.92345797969497,1,0.46800516382706286
2010-12-27,9.37974553683691,0,0.4591372043564132
2010-12-28,8.90327158572421,1,0.44781876985632074
2010-12-29,8.87556669199055,1,0.4201138761226571
2010-12-30,8.44139147799996,1,0.01406133786784237
2010-12-31,8.59674347017425,1,0.1412906543063887
2011-01-01,9.00969189848934,1,0.5542390826214387
2011-01-02,9.39897529082673,0,0.4399074503666106
2011-01-03,9.99392223000734,0,0.155039488813972
2011-01-04,9.06149227523977,1,0.6060394593718643
2011-01-05,8.97119446318447,1,0.5157416473165883
2011-01-06,8.94689552388845,1,0.4914427080205553
2011-01-10,9.38269576445829,0,0.4561869767350522
2011-01-12,8.62119278143472,1,0.1657399655668228
2011-01-13,8.61323037961318,1,0.15777756374526786
2011-01-14,8.69517199877606,1,0.23971918290814745
2011-01-15,8.72029728739272,1,0.26484447152482277
2011-01-16,9.50031980347665,0,0.3385629377167069
2011-01-17,9.34757739028127,0,0.4913053509120791
2011-01-18,8.78370269863522,1,0.32824988276734474
2011-01-19,8.70217786562968,1,0.24672504976180767
2011-01-20,8.6821990260005,1,0.2267462101326037
2011-01-21,8.48363640788739,1,0.028183592019236092
2011-01-22,8.40916244720253,1,0.04629036866522178
2011-01-23,8.97309789628247,1,0.517645080414568
2011-01-24,9.55030649785165,0,0.2885762433416794
2011-01-25,8.78630387828258,1,0.3308510624147011
2011-01-26,8.60813018640834,1,0.15267737054045888
2011-01-27,8.49494758246892,1,0.03949476660100455
2011-01-28,8.44870019497094,1,0.006752620897445411
2011-01-29,8.19174002127746,1,0.26371279459042096
2011-01-30,8.38091517312361,1,0.07453764274441056
2011-01-31,9.07394774707063,1,0.618494931202734
2011-02-01,8.35608503102148,1,0.09936778484651014
2011-02-02,8.3485378253861,1,0.1069149904817468
2011-02-03,8.53503310954457,1,0.07958029367666523
2011-02-04,8.43489794868941,1,0.02055486717898565
2011-02-05,8.5354259596773,1,0.0799731438094969
2011-02-06,8.99168672593482,1,0.5362339100669316
2011-02-07,9.77713036365961,0,0.061752377533675545
2011-02-08,8.63887970967284,1,0.18342689380491792
2011-02-09,8.28324144138542,1,0.17221137448247636
2011-02-10,8.27333659850449,1,0.18211621736342354
2011-02-11,8.15908865466791,1,0.29636416120000114
2011-02-12,7.91352101728389,2,0.4335164496476473
2011-02-13,7.8407064517494,2,0.36070188411316195
2011-02-14,8.02486215028641,1,0.4305906655815168
2011-02-15,7.97143099776935,1,0.48402181809857187
2011-02-16,8.47782846789396,1,0.02237565202625082
2011-02-17,7.95787735848981,2,0.47787279085355855
2011-02-18,8.02355239240435,1,0.4319004234635563
2011-02-19,7.54908271081229,2,0.06907814317608224
2011-02-20,7.51969240411654,2,0.03968783648028326
2011-02-21,7.87169266432365,2,0.39168809668741295
2011-02-22,7.68156036255954,2,0.20155579492328854
